created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
2009-03-23 04:44:53,False,"Balladeer,ActionStar,GrooveMaster,Love Doctor,Dishwasher,Electrician,Handyman, Hitman,Son of God,Singer,Host,Actor- for bookings-email- orosacarlo@gmail.com",5586,3415949,798,25954814,In your heart,xtianbautista,25684,True,4167,human
2011-03-19 20:46:10,False,,505,42,90,268961586,"Chicago, IL",Hodaaaaa6,10124,False,3440,human
2015-05-26 18:23:01,False,a bot // also on mastodon: https://t.co/YtvzlmEApL,0,96,1,3299611091,unknown,emojitoemoji,14769,False,1911,bot
2014-06-02 03:45:49,True,,2013,51,635,2540707927,unknown,CherilynnCheri,347,False,2270,human
2012-07-04 15:07:31,False,"Covering U.S. Politics, Philanthropy & Business News with a Jewish Angle. Sign up for our #DailyKickoff newsletter here https://t.co/F6m9Aprs1f",3445,7466,1303,626533732,unknown,J_Insider,18783,True,2967,human
2014-01-22 15:32:08,False,➵ Proud to be a Hornet! I just want to make a difference in someone's life! HHS Head Swim Coach! FCCLA Diamond Chapter Advisor!,10226,564,632,2305036753,"Huntsville, TX",acasonsclass,1782,False,2400,human
2009-09-30 16:46:36,False,Your one-stop-shop for keeping your computer running smoothly and efficiently. Online tech support when you need it. Give us a call anytime at 1-888-99CPUFIX.,955,36,201,78648922,USA,pcandmacrepair,1512,False,3975,bot
2009-03-14 15:12:11,False,Changing lives through educational opportunities #CustomizedTraining #WorkforceDevelopment #LifelongLearning #CommunityCollege,3061,279,459,24380395,unknown,rnbmom,1538,False,4175,human
2014-12-18 21:00:26,False,,16285,1124,4709,2930775934,unknown,GiuliettaSkype,20988,False,2070,bot
2009-11-27 23:14:06,True,"White House correspondent for NYTimes, analyst for CNN. RTs don't imply agreement. maggie.haberman@nytimes.com",63571,1415463,4492,93069110,unknown,maggieNYT,241345,True,3917,human
2015-09-07 17:08:28,True,,38,26,7,3483877814,unknown,rsm3259,5283,False,1807,bot
2010-01-08 16:27:09,True,"AWARD WINNING AUTHOR , ADHD , Supernatural Hero 👉🏿👻💀😈👽👈🏿",34701,52336,1188,103024765,moon,erangadot,16157,False,3875,human
2011-02-01 18:15:49,False,O maior fã de Kleber Chicletinho,22179,233377,100,245900668,Com o Inter,FabianoBaldasso,3914,True,3486,human
2009-04-28 21:05:59,False,@griefrecoveryla,3252,83827,1016,36182872,Los Angeles,genevievemorton,1914,True,4130,human
2009-04-11 06:26:08,False,Booking Official KIYAVI Corp |Contactos: Teléfono +1 787-287-5511 |mafdv@hotmail.com Boogaloo Supreme 👉🏻 https://t.co/ixKh9ZtCSH,1189,755557,240,30412016,Puerto Rico,VictorManuelle,8004,True,4148,human
2009-06-26 16:36:10,False,ESPN – Envie sua mensagem para participar das transmissões dos canais ESPN,4092,1973139,26,51124892,Brasil,ESPNBrasil,627987,True,4071,bot
2012-06-26 02:48:11,False,Toko Batik Online Yogyakarta | Melayani pembelian Ecer/Retail /Grosir. Order 085743387950 (sms only). Pin BB 2B177996. http://t.co/vvNwjbwjKJ…,1896,1593,0,618665044,Yogyakarta,jogjabatiknet,5992,False,2976,human
2012-10-22 15:44:17,False,Actor & Producer,663,1517202,46,897852133,unknown,NivinOfficial,1584,True,2857,human
2012-06-11 20:52:54,False,I like anime ♊️// read jigokuraku and boruto $cjshaw28 🌚,9748,575,329,605819946,Maryland,cj28_,36471,False,2990,human
2017-06-21 03:14:22,True,,18,2,0,877364038413541377,unknown,hsjncbtn204,140,False,1155,bot
2009-07-22 21:00:28,False,"Mom, businesswoman, model (order depends on the day). Unique skills include pie baking, corn shucking & surprisingly good at bowling.",2201,1482265,367,59247894,Los Angeles,CindyCrawford,5172,True,4045,human
2011-02-17 22:21:29,True,"Gratitud, sentido del humor y locuras.",38493,7383658,3016,253755500,unknown,JuanpaZurita,21947,True,3470,human
2011-06-21 14:06:37,True,,452,28,63,321390831,unknown,LBorak,58,False,3346,bot
2006-10-11 19:51:10,False,"This was fun for a while! Gone from twitter, find me at link in bio. Stay safe. Stay curious. #neurodiversesquad",14107,3123,683,8557,Wonder Valley USA,japhygrant,18376,True,5060,human
2016-03-18 18:17:09,False,,47970,25279,25679,710892812192124929,unknown,JerseyApplePie,42306,False,1614,human
2010-08-07 04:45:50,True,,406,4,28,175639254,gold coast,augustus0861,608,False,3665,bot
2009-08-09 18:56:15,False,sound/media production • ig: @joeyxsb @sbfilmsx • #blacklivesmatter,26270,750,227,64228387,"pg, md • la • atl",joeyxsb,32065,False,4027,human
2009-02-26 15:35:33,False,"Social media addict, wife to a rockstar, mom to 2 girls and news junkie. All snark is IMHO.",9875,2126,2067,22021524,"West Chester, PA",telesara,25797,True,4191,human
2016-09-04 10:57:03,True,"Sou malucamente calma,sou sorriso,pureza e pecado, sou silêncio contido, palavrasabstrata, sou eterno no amor eefêmero na mágoa.",64,0,0,772387996972748800,unknown,TeslovichJoel,146,False,1444,human
2012-04-14 01:01:42,False,01000110 01110101 01100011 01101011 00100000 01110100 01110010 01110101 01101101 01110000,65411,635,1212,553131938,"Minnesota, USA",saraachartz,7353,False,3049,human
2016-09-04 12:52:09,True,"MagClub.de – Das Porta für Zeitschriften, Zeitungen & digitale Produkte mit Kostenlo-Aktonen, Bestpreis-Angeboten und Prämien-Shop",77,0,0,772416963603734528,unknown,BaconOliva,164,False,1444,human
2012-10-27 15:27:51,False,"Saturday night personality,                              Sunday morning heart. 💕✨",3125,244,0,908338963,Kansas,hannahrene16,7448,False,2852,human
2008-08-04 23:06:03,False,North Carolina Public Radio - WUNC,1476,33334,385,15729207,"Chapel Hill, NC",wunc,28586,True,4397,human
2011-05-13 04:14:07,True,R.I.P. Dmac... sc: cedb86.. ig: ced_brown6,2041,200,310,297802340,Roll Tide...,CeddyB64,5261,False,3386,bot
2010-02-16 18:47:15,False,actor,1707,964563,463,114826297,MUMBAI,anitahasnandani,10406,True,3836,human
2009-02-26 16:00:46,False,"Spirituality, politics, & MeToo @Wigleaf Top 50 '17.  Words: WaPo @HuffPost @NBCNewsTHINK @EntropyMag @Sojourners  @JoylandMagazine Bipolar poet. She/her",47942,3538,1110,22024720,New York City,NancyHightower,36144,True,4191,human
2009-11-17 20:12:18,False,"(B A S K#3160 - Discord)

Music, Manga, Vidyagames

              ❤️🧡💛💚💙💜",40329,184,2255,90708489,He/Him,Jakkaru7,2090,False,3927,human
2012-12-19 04:28:35,True,,1353,426,583,1021313990,unknown,jandooo_,3764,False,2800,human
2010-08-31 19:32:29,False,Twitter Oficial de Lucas Leiva ( atleta de futebol) Instagram: @leivalucas Facebook: Lucas Leiva Official,603,1880104,408,185344587,Itália,LucasLeiva87,6380,True,3640,human
2009-01-18 15:24:15,False,"Somos la comunidad oficial de Cinemark en Chile. Síguenos y conoce todas las películas, sorpresas y entretención que tenemos para ti ✌",29884,405322,3639,19146778,Chile,CinemarkChile,135082,True,4230,human
2011-11-20 05:27:11,False,PROCESSING.......................,1265,1770014,330,416814339,Philadelphia ,JoelEmbiid,2689,True,3195,human
2012-05-17 18:17:28,False,لاعب نادي الهلال السعودي,1,1120276,31,583012000,Instagram.com/Salman_alfraj13,salman_f13,277,True,3015,human
2016-04-20 14:29:12,True,Nothing,1239,9,0,722794248618188800,unknown,guyinshock,1756,False,1581,bot
2017-04-04 07:00:26,True,Making money trading stocks. If you throw something away,15,0,0,849154677061103616,Baltimore,Hs6bOmOtblgp9Dt,117,False,1233,bot
2013-10-29 15:39:28,True,,10079,559,802,2158759025,Viterbo,citro_rosa,26618,False,2485,bot
2017-07-27 19:03:16,True,"Татуировщик ,Обертки от шооладо ,",142,0,0,890648800095752192,unknown,ptloxqngnoszam1,293,False,1118,human
2009-10-12 08:21:18,False,"International Award-Winning Multi-Lingual Recording Artist, Top Ten Songwriter, Actress, Producer and Entrepreneur.",3605,60617,8,81794383,"Beverly Hills, CA",bleona,344,True,3964,human
2011-05-24 11:14:45,False,Life style influencer \ TV host __________________________________whatsapp +966 50 293 5168,3302,1289138,664,304352481,Kingdom of Saudi Arabia,Badr_Alzidane,26842,True,3374,human
2009-07-11 14:25:19,False,sit back and enjoy the show.,10,9,0,55840808,doity joisey,capitolReel,167,False,4056,human
2011-04-09 08:55:16,False,Welcome to my official twitter page. From now on I will keep everyone personally up to date with things that are happening in my life! Wesley Sneijder,36,4010513,150,279452961,unknown,sneijder101010,1553,True,3420,human
2012-02-01 22:08:19,False,http://t.co/IZAhVb5VDb,128,2562588,83,480782173,unknown,Pele,2575,True,3121,human
2009-08-04 20:30:49,False,24♂ (he/him) / rhythm game babby & worlds best piece of garbage / private @16701_ (🔞),45760,280,273,62919941,Ohio,slimedemon,63554,False,4032,human
2011-01-27 20:45:50,False,,2314,49,87,243794651,unknown,9olfo,3233,False,3491,bot
2015-06-02 14:44:27,True,#Godfirst.            #Familysecond #lipglossqueen. #blackownedbusiness,1650,75,164,3233551254,"Brunswick, GA",charity_tyson1,2511,False,1904,human
2011-03-19 16:09:12,False,,2208,57,44,268853732,"Jacksonville, FL",jhcjax,6329,False,3440,human
2013-12-02 10:49:23,True,,1126,18288,11,2226473150,Malatya İstanbul Türkiye,dyghazar,861,False,2452,human
2008-07-17 12:51:13,True,"Nurse, soccer player, golfer, Libertarian",799,16,12,15467245,"Augusta, GA",uscsoccer86,1172,False,4415,bot
2009-10-08 02:30:08,False,Kralon Master,2053,68,7,80744646,thailand,karinkrr,8915,False,3968,human
2011-05-08 01:15:58,False,"Three M's...Maintain,Mary Jane,Make Art",2401,537,0,294916156,Kloudz,_dopechico,5820,False,3391,bot
2016-01-17 05:35:21,False,Needs tab rehab.,2308,14,23,4820306248,"Knoxville, TN",Colorsyn,3181,False,1676,bot
2011-05-26 04:25:13,False,Director Scottish Darts Exhibitions Ltd 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,1953,2631,2316,305399525,Scotland ,DavieHanson180,7886,False,3373,human
2011-11-06 06:05:49,False,Who Dat⚜️,31584,851,338,406065351,"Texas, USA",jnieves001,44602,False,3209,human
2012-05-08 23:53:06,False,,2261,7,0,574888084,unknown,Jeny_pacheco,3182,False,3024,bot
2014-10-29 16:01:26,True,,2005,53,213,2882278812,"Oklahoma, USA",bradybil85,6856,False,2120,human
2012-04-07 06:00:33,True,,2221,22,111,547362491,unknown,bautistalouis7,3069,False,3056,bot
2011-05-14 03:23:33,True,pro memer,2925,1541148,628,298320111,los angeles,chandlerriggs,2619,True,3385,human
2010-11-17 00:34:10,False,Family 👪 • Disney® • Astros • Texans • Patriots,30043,369,871,216539627,"Magic Kingdom, Texas",BelleBeast99,8295,False,3563,human
2009-03-25 12:16:14,False,"CEO of Trend Hunter (@trendhunter), NY Times Bestselling, innovation keynote speaker. NEW BOOK:CREATE THE FUTURE http://t.co/KrXvPmBvrr",2413,84437,1216,26483183,Toronto,jeremygutsche,71577,True,4164,human
2009-10-02 12:54:29,False,"Fashion Designer, Reality TV Star, Creator of the #MAGA Gown & #KAG Jacket | Faith • Family • Freedom • America 🇺🇸 📧 SorianoBusiness@Outlook.com",5633,17786,1031,79173358,"Washington, DC",andresoriano,5857,True,3973,human
2015-06-28 15:12:17,True,"Chief of Schools - Network 7 - 
Chicago Public Schools",25023,950,365,3349157019,"Chicago, IL",CPSNetwork7,8519,False,1878,human
2010-05-25 06:45:17,True,argentino humorista cultor de la amistad buen padre punto,3851,612312,325,147859496,Argentina,cocosily,5945,False,3739,human
2012-01-15 16:32:35,False,Loan coach at @mancity & Aspiring DJ,88,753678,116,464781334,"England, United Kingdom",JoleonLescott,4202,True,3138,human
2010-01-13 01:41:28,False,"Chef de Cuisine, Buffalo Wild Wings",21998,5123,294,104340042,"Portland, Oregon",tdmrussell,28668,True,3871,human
2017-02-15 21:56:59,True,Parker's rule of parlimentary procedure: a moption to adjurn is always in order. Investing trading stocks.,39,17,16,831985684105875456,Buffalo,TJZAosYAQjsi5lr,351,False,1280,bot
2009-06-18 03:53:46,True,"Fuck these fucking fascists. And the fucking TERFs, too. Человек человеку волк.

He/him.",5045,182,388,48236235,The real real America,snego,6754,False,4080,human
2013-03-05 21:49:00,True,Sono tutti keynesiani con i soldi degli altri. (cit.),47575,525,1659,1244668758,unknown,CAusoni,6262,False,2723,human
2009-08-28 02:16:56,False,Figure it out,738,231,0,69478068,Louisiana,Kindallb6,2208,False,4009,human
2011-08-04 19:46:59,False,"Womanist/African Feminist. Fashion Obsessed-Music Loving-Supreme Dancer. Director of @BlkMamasMatter! 
*Tweets Are My Own!* 
RTs/Likes 🚫 Endorsements",11791,460,119,348654395,unknown,doyinspeaks,7181,False,3302,human
2013-07-05 23:28:10,True,,2252,53,0,1571560004,"San Antonio, Texas",KSAbomination,3339,False,2601,bot
2010-09-10 04:04:42,False,"Hey, mister...she's my sister!",49,38,266,189013094,unknown,KadurBasis,472,False,3631,human
2010-05-30 17:15:22,False,Official twitter of Syamsir Alam.,12,699544,118,149952019,indonesia,syamsiralam,4583,True,3733,human
2008-08-05 15:57:57,False,DJ Productor (Music On - De Konstrukt - Oxytech - Nube - OhDynamics - Louv)- Conductor @mcontados_ lun/vie d 14/16 @somosradioam530 La música nos unirá,29004,312938,5982,15737712,unknown,camilogarcia,39789,True,4396,human
2012-10-01 14:03:02,False,"Iowa via Missouri via Indiana | #SocialMedia nerd, relationship builder, constantly curious | @mujschool alumn, #HootsuiteCertified | @PRSA My views are my own.",8825,220,797,856426471,"Des Moines, IA",MiaKPlatz,1317,False,2878,human
2009-03-02 23:26:38,True,"Host/Content Provider: @sinow, @cbssportsradio, @maddogradio",960,31144,3309,22552228,New York,robinlundberg,123508,True,4187,human
2014-06-12 17:19:37,False,Cringe Incarnate,4625,135,0,2563770386,unknown,TheKingCowShow,4765,False,2259,human
2009-05-13 21:53:30,False,,2472,3,44,39846828,"Portland, OR",waialoha,3145,False,4115,bot
2010-10-29 06:49:53,True,"Traveler, Model, Instant Film Photographer, Animal Lover, Introvert and Free Spirit",80,5103,37,209456754,unknown,susancoffeynet,874,False,3582,human
2010-03-16 05:41:08,False,,0,164313,5577,123470069,"서울 홍대 (Hongdae, Seoul)",csangsangmadang,36737,False,3809,human
2009-03-13 04:24:45,False,Faith. Family. Houston Astros baseball.,8657,221,810,24126930,"Conroe, TX",mckenziekatie3,10142,False,4177,human
2011-08-10 03:02:38,False,"oh really, that’s how you feel?",6111,674,176,352064277,"Utah, USA",stigguh,56580,False,3297,human
2012-07-14 20:08:38,True,,3216,42,0,635704839,unknown,erica_dewey,2457,False,2957,bot
2013-08-16 05:24:05,True,Keep the curiosity toward the world and passion toward life.  Keep in mind and in heart the beauty and pleasure of creating.,897,24,27,1674845502,unknown,DaiFay,1292,False,2560,bot
2009-05-10 02:00:38,False,,1831,42,210,38973772,unknown,JoJomichelle97,3817,False,4119,human
2010-08-03 01:21:04,False,,2460,21,0,174070110,Rainsville NM,sablemerald,3425,False,3669,bot
2013-12-22 20:31:04,True,,206,373,99,2258112673,unknown,ShaiMarkowitz,874,False,2431,human
2016-01-26 03:48:02,True,"IG: carolg1924 #carolg2419_reviews 💙24😍3😘1🥰        
2~5~7~11~1~3~4~7~6    💎171218 김종현 사랑해❤️                苦中也會有幸福•During hardships there's still happiness",10749,463,57,4848093719,unknown,carolg2419,16442,False,1667,human
2012-07-16 20:58:24,False,Confused on whether I'm Eastside or Westside... sometimes Southside. #COYS #BVB #LAFC,17666,280,1103,637275359,The Mitten,TheRusty_Nailer,8473,False,2955,human
2010-02-11 05:02:45,False,Music Producer + Grad Student + Idiot ☼ 1/2 of Tether Sound https://t.co/JikeMpWArC (She/Her) ♡:@itylerstevens,20321,3198,1375,113248312,Tennessee,tethersound_,5757,False,3842,human
2011-10-03 22:39:21,True,,510,6,33,384565337,unknown,ChuckBaechel,639,False,3242,bot
2016-03-10 12:16:51,True,Live life romance as well as giggle.... A real interesting individual that is constantly beaming and having a good time. Adventurer also lively individual,1242,0,0,707903036941684736,San Francisco,zigfridnekrasov,1241,False,1622,bot
2009-08-05 16:20:40,False,you'll find me @ concerts. Disneyland is my happy place! animal conservation! moment to moment...emotional roller coaster. dodging constant disappointments,2554,387,328,63176889,lost angels,Violetworld,27929,False,4031,human
2009-10-27 01:04:50,False,Organizador profesional de cenas con colegas; lo de los monólogos lo hago cuando somos más de 12. Hago reír y tengo testigos. Me podéis encontrar en :,802,345298,273,85465037,www.facebook.com/davguapo,davidguapo,9960,True,3949,human
2007-04-19 17:05:51,False,"Don’t worry about cool, make your own uncool. Make your own, your own world. Sol LeWitt -- Eva Hesse -- us. 'MOONLITE' is here 🌖 ⬇️",1736,1589475,892,5248441,NY- London,AlisonSudol,8991,True,4870,human
2010-03-28 06:27:03,False,IG: misskcc Published model/6x Covergirl: 6'1 former athlete ...,783,43439,997,127148945,"Los Angeles, CA",keani_cochelle,17144,False,3797,human
2012-10-26 20:45:24,False,@FOX59 anchor 📰 Storyteller with own story under construction⚒ Philly 🏙🇭🇹✈️ Indy. RTs/opinions=my own. I'll #seeyouonTV 📺 at 4 & 11PM    📸 IG itsnewsladyB,6725,2544,1984,906758731,"Indianapolis, IN",newsladyB,19675,True,2853,human
2015-01-18 22:43:15,False,,9700,500,1243,2984777777,unknown,MyClientsLoveMe,4730,False,2039,human
2011-01-30 08:03:22,True,,126,6,0,244845936,unknown,angle198427,97,False,3489,bot
2018-08-11 04:55:28,False,"Are you out there? Can you hear me? I make mixtapes based on top music charts from a random week in the 80s. If I can, I make a Spotify playlist too.",11,104,0,1028142835059417088,1980s,30minutemix,2860,False,739,bot
2010-05-17 20:15:33,True,"Periodista especializado en criminalística. Consultor. Miembro Observatorio Venezolano del Crimen Organizado.✏@RunRunesWeb,@DiarioTalCual, 🎤Fedecamaras Radio",74,191505,404,144972794,Venezuela,javiermayorca,91052,False,3746,human
